category,name,object,scene,x,y,schema,objectIndex,npcId,spriteI,dropType,size,keyUse,groupCount,target,targetBis,linkedTorch,objectiveCleared,destination,statsId,level,skillId,moduleId,container,destI,tier,keyId,pickup,npcToFreeCount,duration,torchGroupCount,isStartCheckpoint,torchesCount,dropXp
enemies,Enemy,Temple1 067 DodgerT1 S1,Temple1,-749,-367,Enemy,138546,,93,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 068 DodgerT2 S2,Temple1,-748.99,-367,Enemy,138557,,166,,2,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Temple1 069 DodgerT2 S2,Temple1,-724.99,-367,Enemy,138568,,166,,2,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Temple1 070 BusherT1 S3,Temple1,-737,-367,Enemy,138580,,61,,3,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 071 DodgerT1 S1,Temple1,-741,-367,Enemy,138616,,93,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 072 DodgerT1 S1,Temple1,-733,-367,Enemy,138626,,93,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 073 DodgerT1 S1,Temple1,-725,-367,Enemy,138636,,93,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 074 DodgerT1 S1,Temple1,-749,-367,Enemy,138646,,93,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Boss/enemy,Temple1 075 Miniboss ScarabA T1 S3,Temple1,-771,-357,Enemy,138662,,167,,3,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 076 ShooterT1 S1,Temple1,-765,-297,Enemy,138696,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 077 ShooterT1 S1,Temple1,-765.2,-295.45,Enemy,138700,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 078 ShooterT1 S1,Temple1,-765.8,-294,Enemy,138704,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 079 ShooterT1 S1,Temple1,-766.76,-292.76,Enemy,138708,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 080 ShooterT1 S1,Temple1,-768,-291.8,Enemy,138712,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 081 ShooterT1 S1,Temple1,-769.45,-291.2,Enemy,138716,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 082 ShooterT1 S1,Temple1,-772.55,-291.2,Enemy,138720,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 083 ShooterT1 S1,Temple1,-774,-291.8,Enemy,138724,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 084 ShooterT1 S1,Temple1,-775.24,-292.76,Enemy,138728,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 085 ShooterT1 S1,Temple1,-776.2,-294,Enemy,138732,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 086 ShooterT1 S1,Temple1,-776.8,-295.45,Enemy,138736,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 087 ShooterT1 S1,Temple1,-777,-297,Enemy,138740,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 088 ShooterT1 S1,Temple1,-771,-291,Enemy,138756,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 089 ShooterT1 S1,Temple1,-776.8,-298.55,Enemy,138760,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 090 ShooterT1 S1,Temple1,-776.2,-300,Enemy,138764,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 091 ShooterT1 S1,Temple1,-775.24,-301.24,Enemy,138768,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 092 ShooterT1 S1,Temple1,-774,-302.2,Enemy,138772,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 093 ShooterT1 S1,Temple1,-772.55,-302.8,Enemy,138776,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 094 ShooterT1 S1,Temple1,-766.76,-301.24,Enemy,138780,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 095 ShooterT1 S1,Temple1,-769.45,-302.8,Enemy,138784,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 096 ShooterT1 S1,Temple1,-765.8,-300,Enemy,138788,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 097 ShooterT1 S1,Temple1,-768,-302.2,Enemy,138792,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 098 ShooterT1 S1,Temple1,-765.2,-298.55,Enemy,138796,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 099 ShooterT1 S1,Temple1,-771,-303,Enemy,138800,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 100 StrollerT1 S1,Temple1,-715,-380,Enemy,138809,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 101 StrollerT1 S1,Temple1,-716,-381,Enemy,138813,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 102 StrollerT1 S1,Temple1,-716,-387,Enemy,138817,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 103 StrollerT1 S1,Temple1,-715,-388,Enemy,138821,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 104 StrollerT1 S1,Temple1,-709,-393,Enemy,138825,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 105 StrollerT1 S1,Temple1,-707,-393,Enemy,138829,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 106 StrollerT1 S1,Temple1,-699,-393,Enemy,138833,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 107 StrollerT1 S1,Temple1,-697,-393,Enemy,138837,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 108 StrollerT1 S1,Temple1,-691,-389,Enemy,138841,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 109 StrollerT1 S1,Temple1,-689,-388,Enemy,138845,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 110 StrollerT1 S1,Temple1,-691,-381,Enemy,138849,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple1 111 StrollerT1 S1,Temple1,-689,-381,Enemy,138853,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
torches,Torch,Torch,Temple2,-572,-465,Torch,140083,,6,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,Torch,Temple2,-564,-465,Torch,140099,,6,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,Torch,Temple2,-574,-485,Torch,140115,,6,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,Torch,Temple2,-511,-427,Torch,140131,,6,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,Torch,Temple2,-511,-433.13,Torch,140147,,6,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,Torch,Temple2,-501.79,-433.68,Torch,140163,,6,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,Torch,Temple2,-502,-427,Torch,140179,,6,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,Torch,Temple2,-562,-485,Torch,140195,,6,,,,,,,,,,,,,,,,,,,,,,,,
crystals,No-XP crystal,Temple2Destroyable0,Temple2,-568.74,-484.34,CrystalDestroyable,140562,,,,3,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable1,Temple2,-567.15,-484.34,CrystalDestroyable,140565,,,,3,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Temple2Destroyable2,Temple2,-510,-430,CrystalDestroyable,140568,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Temple2Destroyable3,Temple2,-566,-485.4,CrystalDestroyable,140571,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Temple2Destroyable4,Temple2,-509,-429,CrystalDestroyable,140574,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Temple2Destroyable5,Temple2,-569.68,-485.55,CrystalDestroyable,140577,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable6,Temple2,-565.6,-484.55,CrystalDestroyable,140580,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable7,Temple2,-570.1,-484.65,CrystalDestroyable,140583,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable8,Temple2,-568.02,-485.61,CrystalDestroyable,140586,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Temple2Destroyable9,Temple2,-507,-429,CrystalDestroyable,140589,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable10,Temple2,-505,-431,CrystalDestroyable,140592,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable11,Temple2,-507,-431,CrystalDestroyable,140595,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Temple2Destroyable12,Temple2,-546,-455,CrystalDestroyable,140598,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable13,Temple2,-545.56,-453.29,CrystalDestroyable,140601,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable14,Temple2,-546,-446,CrystalDestroyable,140604,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Temple2Destroyable15,Temple2,-508,-430,CrystalDestroyable,140607,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable16,Temple2,-509,-431,CrystalDestroyable,140610,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable17,Temple2,-504,-430,CrystalDestroyable,140613,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable18,Temple2,-505,-429,CrystalDestroyable,140616,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable19,Temple2,-506,-432,CrystalDestroyable,140619,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable20,Temple2,-506,-428,CrystalDestroyable,140622,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable21,Temple2,-508,-428,CrystalDestroyable,140625,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable22,Temple2,-508,-432,CrystalDestroyable,140628,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable23,Temple2,-503,-431,CrystalDestroyable,140631,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable24,Temple2,-503,-429,CrystalDestroyable,140634,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable25,Temple2,-504,-432,CrystalDestroyable,140637,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable26,Temple2,-504,-428,CrystalDestroyable,140640,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable27,Temple2,-502,-430,CrystalDestroyable,140643,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Temple2Destroyable28,Temple2,-528.04,-414.79,CrystalDestroyable,140646,,,,3,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable29,Temple2,-539.84,-405.5,CrystalDestroyable,140649,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable30,Temple2,-534.65,-410.51,CrystalDestroyable,140652,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable31,Temple2,-535.05,-411.36,CrystalDestroyable,140655,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable32,Temple2,-545.58,-403.9,CrystalDestroyable,140658,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable33,Temple2,-541.87,-404.24,CrystalDestroyable,140661,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable34,Temple2,-543.33,-403.71,CrystalDestroyable,140664,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable35,Temple2,-537.07,-411.57,CrystalDestroyable,140667,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable36,Temple2,-543.92,-407.02,CrystalDestroyable,140670,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable37,Temple2,-529.23,-416.11,CrystalDestroyable,140673,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable38,Temple2,-525.96,-413.59,CrystalDestroyable,140676,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable39,Temple2,-530.22,-414.13,CrystalDestroyable,140679,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable40,Temple2,-529.07,-406.3,CrystalDestroyable,140682,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable41,Temple2,-542.1,-414.58,CrystalDestroyable,140685,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable42,Temple2,-525.14,-409.94,CrystalDestroyable,140688,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable43,Temple2,-529.73,-407.99,CrystalDestroyable,140691,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable44,Temple2,-536.63,-410.08,CrystalDestroyable,140694,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable45,Temple2,-544.03,-412.48,CrystalDestroyable,140697,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable46,Temple2,-541.05,-413.28,CrystalDestroyable,140700,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Temple2Destroyable47,Temple2,-539.93,-410.92,CrystalDestroyable,140703,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Temple2Destroyable48,Temple2,-506,-430,CrystalDestroyable,140706,,,,2,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable49,Temple2,-506,-426,CrystalDestroyable,140709,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable50,Temple2,-506,-434,CrystalDestroyable,140712,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable51,Temple2,-507,-433,CrystalDestroyable,140715,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable52,Temple2,-505,-433,CrystalDestroyable,140718,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable53,Temple2,-507,-427,CrystalDestroyable,140721,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Temple2Destroyable54,Temple2,-505,-427,CrystalDestroyable,140724,,,,0,,,,,,,,,,,,,,,,,,,,,,true
jars,nothing,Temple2Destroyable56,Temple2,-572,-391.88,Jar,140746,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Temple2Destroyable57,Temple2,-572,-393.88,Jar,140749,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Temple2Destroyable58,Temple2,-572,-395.88,Jar,140752,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Temple2Destroyable59,Temple2,-574,-393,Jar,140755,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Temple2Destroyable60,Temple2,-574,-395,Jar,140758,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Temple2Destroyable61,Temple2,-562,-393,Jar,140761,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Temple2Destroyable62,Temple2,-562,-397,Jar,140764,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Temple2Destroyable63,Temple2,-564,-393.88,Jar,140767,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Temple2Destroyable64,Temple2,-564,-395.88,Jar,140770,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Temple2Destroyable65,Temple2,-572,-397.88,Jar,140773,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Temple2Destroyable66,Temple2,-564,-397.88,Jar,140776,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Temple2Destroyable67,Temple2,-564,-391.88,Jar,140779,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,big crystal,Temple2Destroyable68,Temple2,-594,-472,Jar,140782,,11,3,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Temple2Destroyable69,Temple2,-610,-467.2,Jar,140785,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Temple2Destroyable70,Temple2,-610,-468.68,Jar,140788,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,random,Temple2Destroyable71,Temple2,-548,-414,Jar,140791,,11,2,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Temple2Destroyable72,Temple2,-524,-406,Jar,140794,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,random,Temple2Destroyable73,Temple2,-524,-414,Jar,140797,,11,2,1,,,,,,,,,,,,,,,,,,,,,,
jars,random,Temple2Destroyable74,Temple2,-548,-406,Jar,140800,,11,2,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Temple2Destroyable75,Temple2,-562,-395,Jar,140803,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Temple2Destroyable76,Temple2,-574,-397,Jar,140806,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Temple2,-524,-490,Torch,140865,,14,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Temple2,-612,-490,Torch,140884,,14,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Temple2,-562,-470,Torch,140903,,14,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Temple2,-574,-470,Torch,140922,,14,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Temple2,-536,-403.7,Torch,140941,,14,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Temple2,-614,-410,Torch,140960,,14,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Temple2PowerSlowLevel0,Temple2,-568,-346,Pickup,141401,,168,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Temple2ScarabPickup0,Temple2,-524,-406,Pickup,141422,,35,,,,,,,,,,,,,,,,,,,,,,,,
enemies,Enemy,Temple2 000 DoublerT1 S1 Solid Bounce,Temple2,-546,-496,Enemy,141549,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 001 ShooterT1 S2 Solid,Temple2,-547,-485,Enemy,141557,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 002 ShooterT1 S2 Solid,Temple2,-525,-495,Enemy,141561,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 003 DoublerT1 S1 Solid Bounce,Temple2,-546,-484,Enemy,141565,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 004 DoublerT1 S1 Solid Bounce,Temple2,-526,-496,Enemy,141576,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 005 DoublerT1 S1 Solid Bounce,Temple2,-526,-484,Enemy,141584,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 006 ShooterT1 S2 Solid,Temple2,-585,-468,Enemy,141594,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 007 ShooterT1 S2 Solid,Temple2,-612,-463,Enemy,141598,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 008 ShooterT1 S2 Solid,Temple2,-615,-476,Enemy,141602,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 009 ShooterT1 S2 Solid,Temple2,-609,-464,Enemy,141606,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 010 ShooterT1 S2 Solid,Temple2,-601,-476,Enemy,141610,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 011 ShooterT1 S2 Solid,Temple2,-609,-472,Enemy,141614,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 012 DoublerT1 S1 Solid Bounce,Temple2,-556,-430,Enemy,141620,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 013 DoublerT1 S1 Solid Bounce,Temple2,-576,-436,Enemy,141628,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 014 DoublerT1 S1 Solid Bounce,Temple2,-560,-436,Enemy,141636,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 015 DoublerT1 S1 Solid Bounce,Temple2,-567,-424,Enemy,141644,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 016 DoublerT1 S1 Solid Bounce,Temple2,-569,-424,Enemy,141652,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 017 DoublerT1 S1 Solid Bounce,Temple2,-566,-404,Enemy,141662,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 018 DoublerT1 S1 Solid Bounce,Temple2,-570,-404,Enemy,141670,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 019 DoublerT1 S1 Solid Bounce,Temple2,-578,-416,Enemy,141678,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 020 DoublerT1 S1 Solid Bounce,Temple2,-558,-416,Enemy,141686,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 021 ShooterT2 S3,Temple2,-527,-448,Enemy,141695,,62,,3,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Temple2 022 ShooterT2 S3,Temple2,-527,-452,Enemy,141701,,62,,3,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Temple2 023 DoublerT1 S1 Solid Static,Temple2,-528,-430,Enemy,141708,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 024 DoublerT1 S1 Solid Static,Temple2,-532,-427,Enemy,141716,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 025 DoublerT1 S1 Solid Static,Temple2,-542,-430,Enemy,141724,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 026 DoublerT1 S1 Solid Static,Temple2,-537,-433,Enemy,141732,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 027 ShooterT1 S2 Solid,Temple2,-572,-322,Enemy,141741,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 028 ShooterT1 S2 Solid,Temple2,-564,-322,Enemy,141745,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 029 ShooterT1 S2 Solid,Temple2,-564,-320,Enemy,141749,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 030 ShooterT1 S2 Solid,Temple2,-572,-320,Enemy,141753,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 031 ShooterT1 S2 Solid,Temple2,-572,-318,Enemy,141757,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 032 ShooterT1 S2 Solid,Temple2,-564,-318,Enemy,141761,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 033 ShooterT1 S2 Solid,Temple2,-572,-316,Enemy,141765,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 034 ShooterT1 S2 Solid,Temple2,-564,-316,Enemy,141769,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 035 ShooterT1 S2 Solid,Temple2,-572,-314,Enemy,141773,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 036 ShooterT1 S2 Solid,Temple2,-564,-314,Enemy,141777,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 037 ShooterT1 S2 Solid,Temple2,-572,-312,Enemy,141781,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 038 ShooterT1 S2 Solid,Temple2,-564,-312,Enemy,141785,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 039 ShooterT1 S2 Solid,Temple2,-572,-310,Enemy,141789,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 040 ShooterT1 S2 Solid,Temple2,-564,-310,Enemy,141793,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 041 ShooterT1 S2 Solid,Temple2,-572,-308,Enemy,141797,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 042 ShooterT1 S2 Solid,Temple2,-564,-308,Enemy,141801,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 043 ShooterT1 S2 Solid,Temple2,-572,-306,Enemy,141805,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 044 ShooterT1 S2 Solid,Temple2,-564,-306,Enemy,141809,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 045 CrosserT1 S2 Solid Tourniquet,Temple2,-610,-310,Enemy,141815,,52,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 046 ShooterT1 S2 Solid,Temple2,-638,-322,Enemy,141830,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 047 ShooterT1 S2 Solid,Temple2,-630,-322,Enemy,141834,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Temple2 048 ShooterT1 S2 Solid,Temple2,-630,-320,Enemy,141838,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
