category,name,object,scene,x,y,schema,objectIndex,size,tier,spriteI
enemies,Enemy,CaveArena 061 BusherT2 S2,CaveArena,-188,585,Enemy,165313,2,2,77
enemies,Enemy,CaveArena 062 BusherT2 S2,CaveArena,-188,581,Enemy,165349,2,2,77
enemies,Enemy,CaveArena 063 BusherT2 S2,CaveArena,-191,580,Enemy,165385,2,2,77
enemies,Enemy,CaveArena 064 BusherT2 S2,CaveArena,-191,586,Enemy,165421,2,2,77
enemies,Enemy,CaveArena 065 BusherT2 S2 GridJumper,CaveArena,-176,582,Enemy,165458,2,2,77
enemies,Enemy,CaveArena 066 BusherT2 S2 GridJumper,CaveArena,-174,584,Enemy,165494,2,2,77
enemies,Enemy,CaveArena 067 BusherT2 S2 GridJumper,CaveArena,-172,580,Enemy,165530,2,2,77
enemies,Enemy,CaveArena 068 BusherT2 S2 GridJumper,CaveArena,-178,586,Enemy,165566,2,2,77
enemies,Enemy,CaveArena 069 BusherT2 S2 GridJumper,CaveArena,-178,580,Enemy,165602,2,2,77
enemies,Enemy,CaveArena 070 BusherT2 S2 GridJumper,CaveArena,-172,586,Enemy,165638,2,2,77
enemies,Enemy,CaveArena 071 BusherT2 S2 GridJumper,CaveArena,-170,588,Enemy,165674,2,2,77
enemies,Enemy,CaveArena 072 BusherT2 S2 GridJumper,CaveArena,-180,578,Enemy,165710,2,2,77
enemies,Enemy,CaveArena 073 BusherT2 S3,CaveArena,-171,579,Enemy,165747,3,2,61
enemies,Enemy,CaveArena 074 BusherT2 S3,CaveArena,-175,586,Enemy,165783,3,2,61
enemies,Enemy,CaveArena 075 BusherT2 S3,CaveArena,-179,579,Enemy,165819,3,2,61
enemies,Enemy,CaveArena 076 ShooterT3 S2 Sniper,CaveArena,-197,577,Enemy,165855,2,3,101
enemies,Enemy,CaveArena 077 ShooterT3 S2 Sniper,CaveArena,-179,596,Enemy,165860,2,3,101
enemies,Enemy,CaveArena 078 ShooterT3 S2 Sniper,CaveArena,-171,596,Enemy,165865,2,3,101
enemies,Enemy,CaveArena 079 ShooterT3 S2 Sniper,CaveArena,-153,576,Enemy,165870,2,3,101
enemies,Enemy,CaveArena 080 ShooterT3 S2 Sniper,CaveArena,-175,596,Enemy,165875,2,3,101
enemies,Enemy,CaveArena 081 BusherT1 S2,CaveArena,-177,582,Enemy,165881,2,1,77
enemies,Enemy,CaveArena 082 BusherT1 S2,CaveArena,-173,582,Enemy,165917,2,1,77
enemies,Enemy,CaveArena 083 BusherT1 S2,CaveArena,-176,584,Enemy,165953,2,1,77
enemies,Enemy,CaveArena 084 BusherT1 S2,CaveArena,-174,584,Enemy,165989,2,1,77
enemies,Enemy,CaveArena 085 BusherT1 S2,CaveArena,-176,580,Enemy,166025,2,1,77
enemies,Enemy,CaveArena 086 BusherT1 S2,CaveArena,-174,580,Enemy,166061,2,1,77
enemies,Enemy,CaveArena 087 BusherT1 S2,CaveArena,-175,586,Enemy,166097,2,1,77
enemies,Enemy,CaveArena 088 BusherT1 S2,CaveArena,-175,578,Enemy,166133,2,1,77
enemies,Enemy,CaveArena 089 BusherT1 S2,CaveArena,-178,580,Enemy,166169,2,1,77
enemies,Enemy,CaveArena 090 BusherT1 S2,CaveArena,-172,580,Enemy,166205,2,1,77
enemies,Enemy,CaveArena 091 BusherT1 S2,CaveArena,-175,576,Enemy,166241,2,1,77
enemies,Boss/enemy,CaveArena 092 MiniBossHardcore Busher T3 S3,CaveArena,-175,583,Enemy,166278,3,3,100
enemies,Enemy,CaveArena 093 BloberT2 S2,CaveArena,302,578,Enemy,166363,2,2,110
enemies,Enemy,CaveArena 094 BloberT2 S2,CaveArena,270,578,Enemy,166388,2,2,110
enemies,Enemy,CaveArena 095 BloberT2 S2,CaveArena,283,582,Enemy,166413,2,2,110
enemies,Enemy,CaveArena 096 BloberT2 S2,CaveArena,289,582,Enemy,166438,2,2,110
enemies,Enemy,CaveArena 097 BloberT2 S2,CaveArena,286,583,Enemy,166463,2,2,110
enemies,Enemy,CaveArena 098 SpitterT2 S2,CaveArena,275,580,Enemy,166489,2,2,51
enemies,Enemy,CaveArena 099 SpitterT2 S2,CaveArena,297,580,Enemy,166500,2,2,51
enemies,Enemy,CaveArena 100 SpitterT2 S2,CaveArena,289,581,Enemy,166511,2,2,51
enemies,Enemy,CaveArena 101 SpitterT2 S2,CaveArena,283,581,Enemy,166522,2,2,51
enemies,Enemy,CaveArena 102 SpitterT3 S1,CaveArena,277,582,Enemy,166534,1,3,73
enemies,Enemy,CaveArena 103 SpitterT3 S1,CaveArena,295,582,Enemy,166545,1,3,73
enemies,Enemy,CaveArena 104 SpitterT3 S1,CaveArena,292,582,Enemy,166556,1,3,73
enemies,Enemy,CaveArena 105 SpitterT3 S1,CaveArena,280,582,Enemy,166567,1,3,73
enemies,Enemy,CaveArena 106 BloberT3 S2 Crazy,CaveArena,286,585,Enemy,166578,2,3,110
enemies,Enemy,CaveArena 107 BloberT2 S2,CaveArena,279,584,Enemy,166606,2,2,110
enemies,Enemy,CaveArena 108 BloberT2 S2,CaveArena,293,584,Enemy,166631,2,2,110
enemies,Enemy,CaveArena 109 SpitterT2 S2,CaveArena,275,580,Enemy,166657,2,2,51
enemies,Enemy,CaveArena 110 SpitterT2 S2,CaveArena,297,580,Enemy,166668,2,2,51
enemies,Enemy,CaveArena 111 SpitterT2 S2,CaveArena,289,581,Enemy,166679,2,2,51
enemies,Enemy,CaveArena 112 SpitterT2 S2,CaveArena,283,581,Enemy,166690,2,2,51
enemies,Enemy,CaveArena 113 SpitterT2 S2,CaveArena,283,582,Enemy,166701,2,2,51
enemies,Enemy,CaveArena 114 SpitterT2 S2,CaveArena,275,581,Enemy,166712,2,2,51
enemies,Enemy,CaveArena 115 SpitterT2 S2,CaveArena,297,581,Enemy,166723,2,2,51
enemies,Enemy,CaveArena 116 SpitterT2 S2,CaveArena,289,582,Enemy,166734,2,2,51
enemies,Enemy,CaveArena 117 SpitterT2 S2,CaveArena,275,582,Enemy,166745,2,2,51
enemies,Enemy,CaveArena 118 SpitterT2 S2,CaveArena,297,582,Enemy,166756,2,2,51
enemies,Enemy,CaveArena 119 SpitterT2 S2,CaveArena,283,583,Enemy,166767,2,2,51
enemies,Enemy,CaveArena 120 SpitterT2 S2,CaveArena,289,583,Enemy,166778,2,2,51
enemies,Enemy,CaveArena 121 BloberT3 S2 Crazy,CaveArena,286,584,Enemy,166790,2,3,110
enemies,Enemy,CaveArena 122 FighterT2 S1,CaveArena,271,577,Enemy,166818,1,2,71
enemies,Enemy,CaveArena 123 FighterT2 S2,CaveArena,274,581,Enemy,166826,2,2,105
enemies,Enemy,CaveArena 124 FighterT2 S1,CaveArena,301,577,Enemy,166836,1,2,71
enemies,Enemy,CaveArena 125 FighterT2 S2,CaveArena,298,581,Enemy,166844,2,2,105
enemies,Enemy,CaveArena 126 FighterT2 S1,CaveArena,300,579,Enemy,166854,1,2,71
enemies,Enemy,CaveArena 127 FighterT2 S1,CaveArena,273,579,Enemy,166862,1,2,71
enemies,Enemy,CaveArena 128 Slider T3 S1,CaveArena,283,585,Enemy,166871,1,3,73
enemies,Enemy,CaveArena 129 Slider T3 S1,CaveArena,289,585,Enemy,166894,1,3,73
enemies,Enemy,CaveArena 130 Slider T3 S1,CaveArena,286,586,Enemy,166917,1,3,73
enemies,Enemy,CaveArena 131 Slider T3 S1,CaveArena,277,584,Enemy,166940,1,3,73
enemies,Enemy,CaveArena 132 Slider T3 S1,CaveArena,295,584,Enemy,166963,1,3,73
enemies,Enemy,CaveArena 133 Slider T3 S1,CaveArena,280,584,Enemy,166986,1,3,73
enemies,Enemy,CaveArena 134 Slider T3 S1,CaveArena,292,584,Enemy,167009,1,3,73
enemies,Enemy,CaveArena 135 Slider T3 S1,CaveArena,297,582,Enemy,167032,1,3,73
enemies,Enemy,CaveArena 136 Slider T3 S1,CaveArena,275,582,Enemy,167055,1,3,73
enemies,Enemy,CaveArena 137 Slider T3 S1,CaveArena,273,581,Enemy,167078,1,3,73
enemies,Enemy,CaveArena 138 Slider T3 S1,CaveArena,299,581,Enemy,167101,1,3,73
enemies,Enemy,CaveArena 139 Slider T3 S1,CaveArena,301,580,Enemy,167124,1,3,73
enemies,Enemy,CaveArena 140 Slider T3 S1,CaveArena,271,580,Enemy,167147,1,3,73
enemies,Enemy,CaveArena 141 Slider T3 S1,CaveArena,289,586,Enemy,167171,1,3,73
enemies,Enemy,CaveArena 142 Slider T3 S1,CaveArena,286,586,Enemy,167194,1,3,73
enemies,Enemy,CaveArena 143 Slider T3 S1,CaveArena,283,586,Enemy,167217,1,3,73
enemies,Enemy,CaveArena 144 Slider T3 S1,CaveArena,301,579,Enemy,167240,1,3,73
enemies,Enemy,CaveArena 145 Slider T3 S1,CaveArena,301,577,Enemy,167263,1,3,73
enemies,Enemy,CaveArena 146 Slider T3 S1,CaveArena,271,579,Enemy,167286,1,3,73
enemies,Enemy,CaveArena 147 Slider T3 S1,CaveArena,271,577,Enemy,167309,1,3,73
enemies,Enemy,CaveArena 148 BloberT2 S2,CaveArena,294,583,Enemy,167332,2,2,110
enemies,Enemy,CaveArena 149 BloberT2 S2,CaveArena,278,583,Enemy,167357,2,2,110
enemies,Enemy,CaveArena 150 BloberT3 S2 Crazy,CaveArena,286,584,Enemy,167382,2,3,110
enemies,Enemy,CaveArena 151 BloberT2 S2,CaveArena,299,580,Enemy,167410,2,2,110
enemies,Enemy,CaveArena 152 BloberT2 S2,CaveArena,273,580,Enemy,167435,2,2,110
enemies,Enemy,CaveArena 153 Slider T3 S1,CaveArena,283,585,Enemy,167461,1,3,73
enemies,Enemy,CaveArena 154 Slider T3 S1,CaveArena,289,585,Enemy,167484,1,3,73
enemies,Enemy,CaveArena 155 Slider T3 S1,CaveArena,286,586,Enemy,167507,1,3,73
enemies,Enemy,CaveArena 156 Slider T3 S1,CaveArena,279,584,Enemy,167530,1,3,73
enemies,Enemy,CaveArena 157 Slider T3 S1,CaveArena,293,584,Enemy,167553,1,3,73
enemies,Enemy,CaveArena 158 Slider T3 S1,CaveArena,273,582,Enemy,167576,1,3,73
enemies,Enemy,CaveArena 159 Slider T3 S1,CaveArena,276,583,Enemy,167599,1,3,73
enemies,Enemy,CaveArena 160 SneakerT2 S2,CaveArena,298,576,Enemy,167622,2,2,51
enemies,Enemy,CaveArena 161 Slider T3 S1,CaveArena,296,583,Enemy,167627,1,3,73
enemies,Enemy,CaveArena 162 Slider T3 S1,CaveArena,299,582,Enemy,167650,1,3,73
enemies,Enemy,CaveArena 163 SneakerT2 S2,CaveArena,274,576,Enemy,167673,2,2,51
enemies,Enemy,CaveArena 164 Slider T3 S2,CaveArena,286,582,Enemy,167678,2,3,79
enemies,Enemy,CaveArena 165 BloberT2 S2,CaveArena,300,581,Enemy,167702,2,2,110
enemies,Enemy,CaveArena 166 BloberT2 S2,CaveArena,272,581,Enemy,167727,2,2,110
enemies,Enemy,CaveArena 167 BloberT3 S2 Crazy,CaveArena,270,578,Enemy,167752,2,3,110
enemies,Enemy,CaveArena 168 BloberT3 S2 Crazy,CaveArena,302,578,Enemy,167780,2,3,110
enemies,Enemy,CaveArena 169 SpitterT3 S2,CaveArena,277,579,Enemy,167808,2,3,79
enemies,Enemy,CaveArena 170 SpitterT3 S2,CaveArena,295,579,Enemy,167819,2,3,79
enemies,Enemy,CaveArena 171 SpitterT1 S2,CaveArena,275,580,Enemy,167831,2,1,165
enemies,Enemy,CaveArena 172 SpitterT1 S2,CaveArena,297,580,Enemy,167842,2,1,165
enemies,Enemy,CaveArena 173 SpitterT1 S2,CaveArena,289,581,Enemy,167853,2,1,165
enemies,Enemy,CaveArena 174 SpitterT1 S2,CaveArena,283,581,Enemy,167864,2,1,165
enemies,Enemy,CaveArena 175 SpitterT1 S2,CaveArena,283,582,Enemy,167875,2,1,165
enemies,Enemy,CaveArena 176 SpitterT1 S2,CaveArena,275,581,Enemy,167886,2,1,165
enemies,Enemy,CaveArena 177 SpitterT1 S2,CaveArena,297,581,Enemy,167897,2,1,165
enemies,Enemy,CaveArena 178 SpitterT1 S2,CaveArena,289,582,Enemy,167908,2,1,165
enemies,Enemy,CaveArena 179 SpitterT1 S2,CaveArena,275,582,Enemy,167919,2,1,165
enemies,Enemy,CaveArena 180 SpitterT1 S2,CaveArena,297,582,Enemy,167930,2,1,165
enemies,Enemy,CaveArena 181 SpitterT1 S2,CaveArena,283,583,Enemy,167941,2,1,165
enemies,Enemy,CaveArena 182 SpitterT1 S2,CaveArena,289,583,Enemy,167952,2,1,165
enemies,Enemy,CaveArena 183 SpitterT1 S2,CaveArena,298.02,580,Enemy,167963,2,1,165
enemies,Enemy,CaveArena 184 SpitterT1 S2,CaveArena,284.02,582,Enemy,167974,2,1,165
enemies,Enemy,CaveArena 185 SpitterT1 S2,CaveArena,276.02,582,Enemy,167985,2,1,165
enemies,Enemy,CaveArena 186 SpitterT1 S2,CaveArena,276.02,581,Enemy,167996,2,1,165
enemies,Enemy,CaveArena 187 SpitterT1 S2,CaveArena,298.02,581,Enemy,168007,2,1,165
enemies,Enemy,CaveArena 188 SpitterT1 S2,CaveArena,276.02,580,Enemy,168018,2,1,165
enemies,Enemy,CaveArena 189 SpitterT1 S2,CaveArena,290.02,581,Enemy,168029,2,1,165
enemies,Enemy,CaveArena 190 SpitterT1 S2,CaveArena,284.02,583,Enemy,168040,2,1,165
enemies,Enemy,CaveArena 191 SpitterT1 S2,CaveArena,284.02,581,Enemy,168051,2,1,165
enemies,Enemy,CaveArena 192 SpitterT1 S2,CaveArena,290.02,582,Enemy,168062,2,1,165
enemies,Enemy,CaveArena 193 SpitterT1 S2,CaveArena,298.02,582,Enemy,168073,2,1,165
enemies,Enemy,CaveArena 194 SpitterT1 S2,CaveArena,290.02,583,Enemy,168084,2,1,165
enemies,Enemy,CaveArena 195 SpitterT3 S3,CaveArena,286,580,Enemy,168096,3,3,79
enemies,Enemy,CaveArena 196 SneakerT3 S2,CaveArena,274,572,Enemy,168114,2,3,79
enemies,Enemy,CaveArena 197 SneakerT3 S2,CaveArena,298,572,Enemy,168119,2,3,79
enemies,Boss/enemy,CaveArena 198 MinibossHardcore Blober T3 S3,CaveArena,286,583,Enemy,168125,3,3,133
enemies,Boss/enemy,CaveArena 199 Boss1Hardcore T3 S3,CaveArena,174,568,Enemy,168181,3,3,140
enemies,Enemy,CaveArena 200 Dungeon3 021 CrosserT1 S2 Solid Tourniquet Dg3,CaveArena,-99,584,Enemy,168341,2,1,52
enemies,Enemy,CaveArena 201 Dungeon3 021 CrosserT1 S2 Solid Tourniquet Dg3,CaveArena,-67,584,Enemy,168351,2,1,52
enemies,Enemy,CaveArena 202 Dungeon3 021 CrosserT1 S2 Solid Tourniquet Dg3,CaveArena,-83,597,Enemy,168361,2,1,52
enemies,Enemy,CaveArena 203 Dungeon3 021 CrosserT1 S2 Solid Tourniquet Dg3,CaveArena,-83,571,Enemy,168371,2,1,52
enemies,Enemy,CaveArena 204 Frogger T2 S2,CaveArena,-71,584,Enemy,168384,2,2,75
enemies,Enemy,CaveArena 205 Frogger T2 S2,CaveArena,-95,584,Enemy,168421,2,2,75
enemies,Enemy,CaveArena 206 Frogger T1 S2,CaveArena,-73,598,Enemy,168458,2,1,74
enemies,Enemy,CaveArena 207 Frogger T1 S2,CaveArena,-93,598,Enemy,168493,2,1,74
enemies,Enemy,CaveArena 208 Frogger T1 S2,CaveArena,-93,570,Enemy,168528,2,1,74
enemies,Enemy,CaveArena 209 Frogger T1 S2,CaveArena,-73,570,Enemy,168563,2,1,74
enemies,Enemy,CaveArena 210 CrosserT1 S1 Gamma Patrol Square,CaveArena,-73,590,Enemy,168599,1,1,64
enemies,Enemy,CaveArena 211 CrosserT1 S1 Gamma Patrol Square,CaveArena,-93,590,Enemy,168609,1,1,64
enemies,Enemy,CaveArena 212 CrosserT1 S1 Gamma Patrol Square,CaveArena,-73,578,Enemy,168619,1,1,64
enemies,Enemy,CaveArena 213 CrosserT1 S1 Gamma Patrol Square,CaveArena,-93,578,Enemy,168629,1,1,64
enemies,Enemy,CaveArena 214 CrosserT3 S2 Gamma Tourniquet,CaveArena,-83,584,Enemy,168640,2,3,112
enemies,Enemy,CaveArena 215 DoublerT2 S1 Bounce Aim,CaveArena,-105,594,Enemy,168651,1,2,69
enemies,Enemy,CaveArena 216 DoublerT2 S1 Bounce Aim,CaveArena,-104,594,Enemy,168657,1,2,69
enemies,Enemy,CaveArena 217 DoublerT2 S1 Bounce Aim,CaveArena,-103,594,Enemy,168663,1,2,69
enemies,Enemy,CaveArena 218 DoublerT2 S1 Bounce Aim,CaveArena,-102,594,Enemy,168669,1,2,69
enemies,Enemy,CaveArena 219 DoublerT2 S1 Bounce Aim,CaveArena,-101,594,Enemy,168675,1,2,69
enemies,Enemy,CaveArena 220 DoublerT2 S1 Bounce Aim,CaveArena,-100,594,Enemy,168681,1,2,69
enemies,Enemy,CaveArena 221 DoublerT2 S1 Bounce Aim,CaveArena,-63,584,Enemy,168687,1,2,69
enemies,Enemy,CaveArena 222 DoublerT2 S1 Bounce Aim,CaveArena,-61,584,Enemy,168693,1,2,69
enemies,Enemy,CaveArena 223 DoublerT2 S1 Bounce Aim,CaveArena,-59,584,Enemy,168699,1,2,69
enemies,Enemy,CaveArena 224 DoublerT2 S1 Bounce Aim,CaveArena,-64,584,Enemy,168705,1,2,69
enemies,Enemy,CaveArena 225 DoublerT2 S1 Bounce Aim,CaveArena,-62,584,Enemy,168711,1,2,69
enemies,Enemy,CaveArena 226 DoublerT2 S1 Bounce Aim,CaveArena,-60,584,Enemy,168717,1,2,69
enemies,Enemy,CaveArena 227 DoublerT2 S1 Bounce Aim,CaveArena,-104,574,Enemy,168723,1,2,69
enemies,Enemy,CaveArena 228 DoublerT2 S1 Bounce Aim,CaveArena,-102,574,Enemy,168729,1,2,69
enemies,Enemy,CaveArena 229 DoublerT2 S1 Bounce Aim,CaveArena,-100,574,Enemy,168735,1,2,69
enemies,Enemy,CaveArena 230 DoublerT2 S1 Bounce Aim,CaveArena,-105,574,Enemy,168741,1,2,69
enemies,Enemy,CaveArena 231 DoublerT2 S1 Bounce Aim,CaveArena,-103,574,Enemy,168747,1,2,69
enemies,Enemy,CaveArena 232 DoublerT2 S1 Bounce Aim,CaveArena,-101,574,Enemy,168753,1,2,69
enemies,Enemy,CaveArena 233 CrosserT3 S2 Gamma Tourniquet,CaveArena,-83,584,Enemy,168760,2,3,112
enemies,Enemy,CaveArena 234 PiercerT2 S3,CaveArena,-60,584,Enemy,168770,3,2,98
enemies,Enemy,CaveArena 235 PiercerT2 S3,CaveArena,-106,584,Enemy,168782,3,2,98
enemies,Enemy,CaveArena 236 DoublerT2 S1 Bounce Aim,CaveArena,-104,589,Enemy,168795,1,2,69
enemies,Enemy,CaveArena 237 DoublerT2 S1 Bounce Aim,CaveArena,-102,589,Enemy,168801,1,2,69
enemies,Enemy,CaveArena 238 DoublerT2 S1 Bounce Aim,CaveArena,-103,589,Enemy,168807,1,2,69
enemies,Enemy,CaveArena 239 DoublerT2 S1 Bounce Aim,CaveArena,-100,589,Enemy,168813,1,2,69
enemies,Enemy,CaveArena 240 DoublerT2 S1 Bounce Aim,CaveArena,-98,589,Enemy,168819,1,2,69
enemies,Enemy,CaveArena 241 DoublerT2 S1 Bounce Aim,CaveArena,-96,589,Enemy,168825,1,2,69
enemies,Enemy,CaveArena 242 DoublerT2 S1 Bounce Aim,CaveArena,-94,589,Enemy,168831,1,2,69
enemies,Enemy,CaveArena 243 DoublerT2 S1 Bounce Aim,CaveArena,-92,589,Enemy,168837,1,2,69
enemies,Enemy,CaveArena 244 DoublerT2 S1 Bounce Aim,CaveArena,-90,589,Enemy,168843,1,2,69
enemies,Enemy,CaveArena 245 DoublerT2 S1 Bounce Aim,CaveArena,-101,589,Enemy,168849,1,2,69
enemies,Enemy,CaveArena 246 DoublerT2 S1 Bounce Aim,CaveArena,-99,589,Enemy,168855,1,2,69
enemies,Enemy,CaveArena 247 DoublerT2 S1 Bounce Aim,CaveArena,-97,589,Enemy,168861,1,2,69
enemies,Enemy,CaveArena 248 DoublerT2 S1 Bounce Aim,CaveArena,-95,589,Enemy,168867,1,2,69
enemies,Enemy,CaveArena 249 DoublerT2 S1 Bounce Aim,CaveArena,-93,589,Enemy,168873,1,2,69
enemies,Enemy,CaveArena 250 DoublerT2 S1 Bounce Aim,CaveArena,-91,589,Enemy,168879,1,2,69
enemies,Enemy,CaveArena 251 DoublerT2 S1 Bounce Aim,CaveArena,-82,589,Enemy,168885,1,2,69
enemies,Enemy,CaveArena 252 DoublerT2 S1 Bounce Aim,CaveArena,-80,589,Enemy,168891,1,2,69
enemies,Enemy,CaveArena 253 DoublerT2 S1 Bounce Aim,CaveArena,-89,589,Enemy,168897,1,2,69
enemies,Enemy,CaveArena 254 DoublerT2 S1 Bounce Aim,CaveArena,-88,589,Enemy,168903,1,2,69
enemies,Enemy,CaveArena 255 DoublerT2 S1 Bounce Aim,CaveArena,-86,589,Enemy,168909,1,2,69
enemies,Enemy,CaveArena 256 DoublerT2 S1 Bounce Aim,CaveArena,-84,589,Enemy,168915,1,2,69
enemies,Enemy,CaveArena 257 DoublerT2 S1 Bounce Aim,CaveArena,-87,589,Enemy,168921,1,2,69
enemies,Enemy,CaveArena 258 DoublerT2 S1 Bounce Aim,CaveArena,-83,589,Enemy,168927,1,2,69
enemies,Enemy,CaveArena 259 DoublerT2 S1 Bounce Aim,CaveArena,-81,589,Enemy,168933,1,2,69
enemies,Enemy,CaveArena 260 DoublerT2 S1 Bounce Aim,CaveArena,-79,589,Enemy,168939,1,2,69
enemies,Enemy,CaveArena 261 DoublerT2 S1 Bounce Aim,CaveArena,-85,589,Enemy,168945,1,2,69
enemies,Enemy,CaveArena 262 DoublerT2 S1 Bounce Aim,CaveArena,-74,589,Enemy,168951,1,2,69
enemies,Enemy,CaveArena 263 DoublerT2 S1 Bounce Aim,CaveArena,-72,589,Enemy,168957,1,2,69
enemies,Enemy,CaveArena 264 DoublerT2 S1 Bounce Aim,CaveArena,-70,589,Enemy,168963,1,2,69
enemies,Enemy,CaveArena 265 DoublerT2 S1 Bounce Aim,CaveArena,-68,589,Enemy,168969,1,2,69
enemies,Enemy,CaveArena 266 DoublerT2 S1 Bounce Aim,CaveArena,-78,589,Enemy,168975,1,2,69
enemies,Enemy,CaveArena 267 DoublerT2 S1 Bounce Aim,CaveArena,-75,589,Enemy,168981,1,2,69
enemies,Enemy,CaveArena 268 DoublerT2 S1 Bounce Aim,CaveArena,-73,589,Enemy,168987,1,2,69
enemies,Enemy,CaveArena 269 DoublerT2 S1 Bounce Aim,CaveArena,-71,589,Enemy,168993,1,2,69
enemies,Enemy,CaveArena 270 DoublerT2 S1 Bounce Aim,CaveArena,-69,589,Enemy,168999,1,2,69
enemies,Enemy,CaveArena 271 DoublerT2 S1 Bounce Aim,CaveArena,-77,589,Enemy,169005,1,2,69
enemies,Enemy,CaveArena 272 DoublerT2 S1 Bounce Aim,CaveArena,-76,589,Enemy,169011,1,2,69
enemies,Enemy,CaveArena 273 DoublerT2 S1 Bounce Aim,CaveArena,-65,589,Enemy,169017,1,2,69
enemies,Enemy,CaveArena 274 DoublerT2 S1 Bounce Aim,CaveArena,-64,589,Enemy,169023,1,2,69
enemies,Enemy,CaveArena 275 DoublerT2 S1 Bounce Aim,CaveArena,-63,589,Enemy,169029,1,2,69
enemies,Enemy,CaveArena 276 DoublerT2 S1 Bounce Aim,CaveArena,-67,589,Enemy,169035,1,2,69
enemies,Enemy,CaveArena 277 DoublerT2 S1 Bounce Aim,CaveArena,-66,589,Enemy,169041,1,2,69
enemies,Enemy,CaveArena 278 CrosserT3 S2 Gamma Tourniquet,CaveArena,-83,584,Enemy,169048,2,3,112
enemies,Enemy,CaveArena 279 ShooterT3 S1 Sniper,CaveArena,-59,584,Enemy,169058,1,3,150
enemies,Enemy,CaveArena 280 ShooterT3 S1 Sniper,CaveArena,-107,584,Enemy,169063,1,3,150
enemies,Enemy,CaveArena 281 ShooterT3 S1 Sniper,CaveArena,-83,566,Enemy,169068,1,3,150
enemies,Enemy,CaveArena 282 ShooterT3 S1 Sniper,CaveArena,-83,602,Enemy,169073,1,3,150
enemies,Enemy,CaveArena 283 SpitterT3 S3,CaveArena,-83,584,Enemy,169079,3,3,79
enemies,Enemy,CaveArena 284 ShooterT3 S2 Sniper,CaveArena,-75,584,Enemy,169097,2,3,101
enemies,Enemy,CaveArena 285 ShooterT3 S2 Sniper,CaveArena,-79,590,Enemy,169102,2,3,101
enemies,Enemy,CaveArena 286 ShooterT3 S2 Sniper,CaveArena,-87,590,Enemy,169107,2,3,101
enemies,Enemy,CaveArena 287 ShooterT3 S2 Sniper,CaveArena,-91,584,Enemy,169112,2,3,101
enemies,Enemy,CaveArena 288 ShooterT3 S2 Sniper,CaveArena,-87,578,Enemy,169117,2,3,101
enemies,Enemy,CaveArena 289 ShooterT3 S2 Sniper,CaveArena,-79,578,Enemy,169122,2,3,101
enemies,Enemy,CaveArena 300 Frogger T3 S3,CaveArena,-83,584,Enemy,169128,3,3,99
enemies,Enemy,CaveArena 301 Frogger T1 S2,CaveArena,-78.36,598.27,Enemy,169185,2,1,74
enemies,Enemy,CaveArena 302 Frogger T2 S2,CaveArena,-98,584,Enemy,169220,2,2,75
enemies,Enemy,CaveArena 303 Frogger T1 S2,CaveArena,-95.14,575.18,Enemy,169257,2,1,74
enemies,Enemy,CaveArena 304 Frogger T2 S2,CaveArena,-68,584,Enemy,169292,2,2,75
enemies,Enemy,CaveArena 305 Frogger T1 S2,CaveArena,-95.14,592.82,Enemy,169329,2,1,74
enemies,Enemy,CaveArena 306 Frogger T1 S2,CaveArena,-70.86,592.82,Enemy,169364,2,1,74
enemies,Enemy,CaveArena 307 Frogger T1 S2,CaveArena,-70.86,575.18,Enemy,169399,2,1,74
enemies,Enemy,CaveArena 308 Frogger T1 S2,CaveArena,-87.64,598.27,Enemy,169434,2,1,74
enemies,Enemy,CaveArena 309 Frogger T1 S2,CaveArena,-87.64,569.73,Enemy,169469,2,1,74
enemies,Enemy,CaveArena 310 Frogger T1 S2,CaveArena,-78.36,569.73,Enemy,169504,2,1,74
enemies,Enemy,CaveArena 311 ShooterT1 S1 Solid Triple,CaveArena,68,591,Enemy,169541,1,1,95
enemies,Enemy,CaveArena 312 ShooterT1 S1 Solid Triple,CaveArena,68,551,Enemy,169549,1,1,95
enemies,Enemy,CaveArena 313 ShooterT1 S1 Solid Triple,CaveArena,42,571,Enemy,169557,1,1,95
enemies,Enemy,CaveArena 314 ShooterT1 S1 Solid Triple,CaveArena,94,571,Enemy,169565,1,1,95
enemies,Enemy,CaveArena 315 JarrerT2 S1,CaveArena,62,575,Enemy,169576,1,2,11
enemies,Enemy,CaveArena 316 JarrerT2 S1,CaveArena,74,567,Enemy,169603,1,2,11
enemies,Enemy,CaveArena 317 JarrerT2 S1,CaveArena,62,575,Enemy,169631,1,2,11
enemies,Enemy,CaveArena 318 JarrerT2 S1,CaveArena,74,567,Enemy,169658,1,2,11
enemies,Enemy,CaveArena 319 JarrerT2 S1,CaveArena,74,575,Enemy,169685,1,2,11
enemies,Enemy,CaveArena 320 JarrerT2 S1,CaveArena,62,567,Enemy,169712,1,2,11
enemies,Enemy,CaveArena 321 FisherT2 S2,CaveArena,52,571,Enemy,169740,2,2,157
enemies,Enemy,CaveArena 322 FisherT2 S2,CaveArena,84,571,Enemy,169754,2,2,157
enemies,Enemy,CaveArena 323 FisherT2 S2,CaveArena,68,582,Enemy,169768,2,2,157
enemies,Enemy,CaveArena 324 FisherT2 S2,CaveArena,68,560,Enemy,169782,2,2,157
enemies,Enemy,CaveArena 325 FisherT3 S1,CaveArena,74,571,Enemy,169796,1,3,155
